Reading PCAP data...

Generated CSV file from ../demo-muteeb.pcap...

Merged common columns in dataset...

Dataset preprocess completed...

Accuracy...

Logistic_Regression_Model           6.77%
Naive_Bayes                         32.28%
Gradient_Boosting_Classifier_Model  56.73%
Decision_Tree_Classifier_Model      71.9%
K_Neighbors_Classifier_Model        23.24%
Random_Forest_Classifier_Model      77.77%

Prediction...

Packet Time                  Logistic_Regression          Naive_Bayes                  Gradient_Boosting_Classifier Decision_Tree_Classifier     K_Neighbors_Classifier       Random_Forest_Classifier     Actual Packet Protocol      
6022-1645977871.424151       quic                         quic                         quic                         quic                         non-quic                     quic                         quic                        
6023-1645977871.424152       quic                         quic                         quic                         quic                         non-quic                     quic                         quic                        
6024-1645977871.424153       quic                         quic                         quic                         quic                         non-quic                     quic                         quic                        
6025-1645977871.424154       quic                         quic                         quic                         quic                         non-quic                     quic                         quic                        
6026-1645977871.424155       quic                         quic                         quic                         quic                         non-quic                     quic                         quic                        
6027-1645977871.424156       quic                         quic                         quic                         quic                         non-quic                     quic                         quic                        
6028-1645977871.424156       quic                         quic                         quic                         quic                         non-quic                     quic                         quic                        
6029-1645977871.424157       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6030-1645977871.424157       quic                         quic                         quic                         quic                         non-quic                     quic                         quic                        
6031-1645977871.424158       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6032-1645977871.424551       quic                         non-quic                     quic                         quic                         non-quic                     quic                         quic                        
6033-1645977871.425458       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6034-1645977871.425458       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6035-1645977871.425459       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6036-1645977871.425459       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6037-1645977871.42546        quic                         quic                         quic                         quic                         non-quic                     quic                         quic                        
6038-1645977871.425461       quic                         quic                         quic                         quic                         non-quic                     quic                         quic                        
6039-1645977871.425461       quic                         quic                         quic                         quic                         non-quic                     quic                         quic                        
6040-1645977871.425463       quic                         quic                         quic                         quic                         non-quic                     quic                         quic                        
6041-1645977871.425781       quic                         non-quic                     quic                         quic                         non-quic                     quic                         quic                        
6042-1645977871.426233       quic                         quic                         quic                         quic                         non-quic                     quic                         quic                        
6043-1645977871.430339       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6044-1645977871.433015       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6045-1645977871.433023       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6046-1645977871.433026       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6047-1645977871.433029       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6048-1645977871.433031       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6049-1645977871.433032       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6050-1645977871.433034       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6051-1645977871.433036       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6052-1645977871.433038       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6053-1645977871.43304        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6054-1645977871.433043       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6055-1645977871.433168       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6056-1645977871.433466       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6057-1645977871.433471       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6058-1645977871.433474       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6059-1645977871.433477       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6060-1645977871.433479       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6061-1645977871.433482       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6062-1645977871.433484       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6063-1645977871.433487       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6064-1645977871.433489       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6065-1645977871.433491       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6066-1645977871.433493       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6067-1645977871.43357        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6068-1645977871.43527        quic                         non-quic                     quic                         quic                         non-quic                     quic                         quic                        
6069-1645977871.44209        quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6070-1645977871.46193        quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6071-1645977871.469439       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6072-1645977871.470222       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6073-1645977871.470412       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6074-1645977871.471113       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6075-1645977871.471376       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6076-1645977871.471592       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6077-1645977871.47455        quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6078-1645977871.480572       quic                         non-quic                     quic                         non-quic                     non-quic                     quic                         non-quic                    
6079-1645977871.480916       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6080-1645977871.48093        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6081-1645977871.480934       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6082-1645977871.480936       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6083-1645977871.480938       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6084-1645977871.480941       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6085-1645977871.480946       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6086-1645977871.480948       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6087-1645977871.480951       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6088-1645977871.480953       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6089-1645977871.480956       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6090-1645977871.481061       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6091-1645977871.482045       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6092-1645977871.482045       quic                         quic                         quic                         quic                         non-quic                     quic                         quic                        
6093-1645977871.501993       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6094-1645977871.521922       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6095-1645977871.522159       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6096-1645977871.52327        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6097-1645977871.524142       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6098-1645977871.524474       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6099-1645977871.524475       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6100-1645977871.524475       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6101-1645977871.52489        quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6102-1645977871.530973       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6103-1645977871.538412       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6104-1645977871.542505       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6105-1645977871.542512       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6106-1645977871.542515       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6107-1645977871.542517       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6108-1645977871.542519       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6109-1645977871.54252        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6110-1645977871.542523       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6111-1645977871.542525       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6112-1645977871.542527       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6113-1645977871.542529       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6114-1645977871.54253        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6115-1645977871.542651       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6116-1645977871.543424       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6117-1645977871.543425       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6118-1645977871.548653       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6119-1645977871.548654       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6120-1645977871.553816       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6121-1645977871.5583         quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6122-1645977871.563827       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6123-1645977871.564479       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6124-1645977871.565556       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6125-1645977871.581961       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6126-1645977871.582787       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6127-1645977871.582975       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6128-1645977871.584538       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6129-1645977871.585007       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6130-1645977871.585528       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6131-1645977871.585528       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6132-1645977871.585529       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6133-1645977871.60242        quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6134-1645977871.621497       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6135-1645977871.62943        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6136-1645977871.629438       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6137-1645977871.629441       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6138-1645977871.629444       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6139-1645977871.629447       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6140-1645977871.62945        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6141-1645977871.629453       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6142-1645977871.629455       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6143-1645977871.629459       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6144-1645977871.629461       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6145-1645977871.629464       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6146-1645977871.629651       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6147-1645977871.632757       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6148-1645977871.642288       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6149-1645977871.662567       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6150-1645977871.668662       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6151-1645977871.682447       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6152-1645977871.683006       quic                         non-quic                     quic                         non-quic                     non-quic                     quic                         non-quic                    
6153-1645977871.688549       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6154-1645977871.702652       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6155-1645977871.703548       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6156-1645977871.722639       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6157-1645977871.722781       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6158-1645977871.723695       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6159-1645977871.723974       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6160-1645977871.72463        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6161-1645977871.725237       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6162-1645977871.725238       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6163-1645977871.725453       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6164-1645977871.725454       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6165-1645977871.725694       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6166-1645977871.725947       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6167-1645977871.726388       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6168-1645977871.729786       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6169-1645977871.732997       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6170-1645977871.737609       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6171-1645977871.73837        quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6172-1645977871.741731       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6173-1645977871.745844       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6174-1645977871.753789       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6175-1645977871.755885       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6176-1645977871.759098       quic                         non-quic                     non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6177-1645977871.759291       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6178-1645977871.761285       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6179-1645977871.762288       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6180-1645977871.763835       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6181-1645977871.769414       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6182-1645977871.77075        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6183-1645977871.771573       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6184-1645977871.771719       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6185-1645977871.772906       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6186-1645977871.772908       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6187-1645977871.772908       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6188-1645977871.77347        quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6189-1645977871.778098       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6190-1645977871.784256       quic                         non-quic                     quic                         quic                         non-quic                     non-quic                     non-quic                    
6191-1645977871.784257       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6192-1645977871.790247       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6193-1645977871.801959       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6194-1645977871.804463       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6195-1645977871.806281       quic                         non-quic                     non-quic                     non-quic                     non-quic                     non-quic                     non-quic                    
6196-1645977871.809548       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6197-1645977871.81521        quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6198-1645977871.820081       quic                         non-quic                     non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6199-1645977871.82207        quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6200-1645977871.832708       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6201-1645977871.833496       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6202-1645977871.836031       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6203-1645977871.836032       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6204-1645977871.836033       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6205-1645977871.836034       quic                         quic                         non-quic                     non-quic                     quic                         non-quic                     non-quic                    
6206-1645977871.841311       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6207-1645977871.841563       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6208-1645977871.841685       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6209-1645977871.852929       quic                         non-quic                     quic                         non-quic                     quic                         non-quic                     non-quic                    
6210-1645977871.855706       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6211-1645977871.862047       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6212-1645977871.882633       quic                         non-quic                     quic                         non-quic                     non-quic                     non-quic                     non-quic                    
6213-1645977871.889738       quic                         quic                         quic                         quic                         quic                         quic                         non-quic                    
6214-1645977871.890822       quic                         quic                         quic                         quic                         quic                         quic                         non-quic                    
6215-1645977871.891397       quic                         non-quic                     quic                         quic                         quic                         quic                         non-quic                    
