frame.encap_type,frame.time_epoch,frame.len,frame.cap_len,eth.src,eth.dst,ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,srcport,dstport,length,checksum,quic
1,1644570382.653485,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x1bdf,0x00,0,0,0,0,57,6,0xe642,142.251.42.14,192.168.0.103,1470,0x00,443,62544,32,0x3fa3,0
1,1644570382.653486,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x1be0,0x00,0,0,0,0,57,6,0xe641,142.251.42.14,192.168.0.103,1470,0x00,443,62544,32,0x414d,0
1,1644570382.653486,1266,1266,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x1be1,0x00,0,0,0,0,57,6,0xe71a,142.251.42.14,192.168.0.103,1252,0x00,443,62544,32,0xd82c,0
1,1644570382.653545,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xc0ab,192.168.0.103,142.251.42.14,52,0x00,62544,443,32,0x1e0f,0
1,1644570382.653585,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xc0ab,192.168.0.103,142.251.42.14,52,0x00,62544,443,32,0x13fc,0
1,1644570382.653626,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xc0ab,192.168.0.103,142.251.42.14,52,0x00,62544,443,32,0x13a6,0
1,1644570382.656098,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x1be3,0x00,0,0,0,0,57,6,0xe63e,142.251.42.14,192.168.0.103,1470,0x00,443,62544,32,0xaf0a,0
1,1644570382.656098,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x1be4,0x00,0,0,0,0,57,6,0xe63d,142.251.42.14,192.168.0.103,1470,0x00,443,62544,32,0xd71f,0
1,1644570382.656147,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xc0ab,192.168.0.103,142.251.42.14,52,0x00,62544,443,32,0x08bb,0
1,1644570382.65623,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xc0ab,192.168.0.103,142.251.42.14,52,0x00,62544,443,32,0x088e,0
1,1644570382.657461,331,331,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x1be6,0x00,0,0,0,0,57,6,0xeabc,142.251.42.14,192.168.0.103,317,0x00,443,62544,32,0xb0a1,0
1,1644570382.657494,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xc0ab,192.168.0.103,142.251.42.14,52,0x00,62544,443,32,0x0786,0
1,1644570382.658229,105,105,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xc084,192.168.0.103,142.251.42.14,91,0x00,62544,443,32,0x29c6,0
1,1644570382.661514,317,317,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xe0e3,0x00,0,0,0,0,64,17,0x050d,192.168.0.103,142.250.67.196,303,0x00,55366,443,283,0x8fc4,1
1,1644570382.672211,362,362,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2568,0x40,0,1,0,0,54,6,0xa3c4,139.59.46.35,192.168.0.103,348,0x02,443,62474,32,0xaa7c,0
1,1644570382.672264,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xc056,192.168.0.103,139.59.46.35,52,0x00,62474,443,32,0x469b,0
1,1644570382.678041,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x7247,0x00,0,0,0,0,57,6,0xff24,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0xe1a5,0
1,1644570382.694091,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x1bf7,0x00,0,0,0,0,57,6,0xebb4,142.251.42.14,192.168.0.103,52,0x00,443,62544,32,0x0e11,0
1,1644570382.698465,71,71,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade6,142.250.67.196,192.168.0.103,57,0x00,443,55366,37,0x92f2,1
1,1644570382.700651,1287,1287,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa926,142.250.67.196,192.168.0.103,1273,0x00,443,55366,1253,0x6f34,1
1,1644570382.700652,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x25a2,1
1,1644570382.700652,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x784a,1
1,1644570382.700878,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x73b7,1
1,1644570382.700878,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x356e,1
1,1644570382.700879,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x57da,1
1,1644570382.700879,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x174a,1
1,1644570382.700906,78,78,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xa676,0x00,0,0,0,0,64,17,0x4069,192.168.0.103,142.250.67.196,64,0x00,55366,443,44,0x61e8,1
1,1644570382.700992,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x2130,1
1,1644570382.700992,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0xa699,1
1,1644570382.701121,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x0a4f,1
1,1644570382.701122,1300,1300,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x741f,1
1,1644570382.701122,383,383,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xacae,142.250.67.196,192.168.0.103,369,0x00,443,55366,349,0x8235,1
1,1644570382.701191,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x3639,0x00,0,0,0,0,64,17,0xb0a9,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0x840e,1
1,1644570382.710193,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x207d,0x00,0,0,0,0,64,17,0xc665,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0x61ff,1
1,1644570382.714332,1224,1224,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa965,142.250.67.196,192.168.0.103,1210,0x00,443,55366,1190,0xbcdd,1
1,1644570382.714333,102,102,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xadc7,142.250.67.196,192.168.0.103,88,0x00,443,55366,68,0x6db7,1
1,1644570382.714584,78,78,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x867e,0x00,0,0,0,0,64,17,0x6061,192.168.0.103,142.250.67.196,64,0x00,55366,443,44,0x341f,1
1,1644570382.723589,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x19a5,0x00,0,0,0,0,64,17,0xcd3d,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0xce33,1
1,1644570382.745939,68,68,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade9,142.250.67.196,192.168.0.103,54,0x00,443,55366,34,0x0b5d,1
1,1644570382.760478,68,68,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade9,142.250.67.196,192.168.0.103,54,0x00,443,55366,34,0x3715,1
1,1644570382.814101,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x58e0,0x40,0,1,0,0,57,6,0x2a74,34.68.219.28,192.168.0.103,52,0x00,5986,61023,32,0x50b8,0
1,1644570382.822232,1474,1474,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x58e1,0x40,0,1,0,0,57,6,0x24f3,34.68.219.28,192.168.0.103,1460,0x00,5986,61023,32,0x905d,0
1,1644570382.822233,1474,1474,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x58e2,0x40,0,1,0,0,57,6,0x24f2,34.68.219.28,192.168.0.103,1460,0x00,5986,61023,32,0x839d,0
1,1644570382.822235,1368,1368,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x58e3,0x40,0,1,0,0,57,6,0x255b,34.68.219.28,192.168.0.103,1354,0x00,5986,61023,32,0xb226,0
1,1644570382.822236,1474,1474,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x58e4,0x40,0,1,0,0,57,6,0x24f0,34.68.219.28,192.168.0.103,1460,0x00,5986,61023,32,0x332a,0
1,1644570382.822236,1474,1474,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x58e5,0x40,0,1,0,0,57,6,0x24ef,34.68.219.28,192.168.0.103,1460,0x00,5986,61023,32,0xa743,0
1,1644570382.822237,1474,1474,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x58e6,0x40,0,1,0,0,57,6,0x24ee,34.68.219.28,192.168.0.103,1460,0x00,5986,61023,32,0xd870,0
1,1644570382.822237,960,960,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x58e7,0x40,0,1,0,0,57,6,0x26ef,34.68.219.28,192.168.0.103,946,0x00,5986,61023,32,0x8c38,0
1,1644570382.822297,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x7c54,192.168.0.103,34.68.219.28,52,0x00,61023,5986,32,0x35bd,0
1,1644570382.822341,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x7c54,192.168.0.103,34.68.219.28,52,0x00,61023,5986,32,0x324d,0
1,1644570382.822409,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x7c54,192.168.0.103,34.68.219.28,52,0x00,61023,5986,32,0x31bc,0
1,1644570382.960774,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x7a0c,0x00,0,0,0,0,64,17,0x6cd6,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0x94da,1
1,1644570382.981296,1292,1292,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x39c1,0x00,0,0,0,0,64,17,0xa860,192.168.0.103,142.250.67.196,1278,0x00,55366,443,1258,0x732b,1
1,1644570382.981385,163,163,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x2e6b,0x00,0,0,0,0,64,17,0xb81f,192.168.0.103,142.250.67.196,149,0x00,55366,443,129,0xbb26,1
1,1644570382.997882,302,302,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xd298,0x00,0,0,0,0,64,17,0x3703,192.168.0.103,208.67.222.222,288,0x00,58024,443,268,0x220b,0
1,1644570383.007362,68,68,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade9,142.250.67.196,192.168.0.103,54,0x00,443,55366,34,0x448a,1
1,1644570383.020752,68,68,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade9,142.250.67.196,192.168.0.103,54,0x00,443,55366,34,0xab1e,1
1,1644570383.020753,68,68,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade9,142.250.67.196,192.168.0.103,54,0x00,443,55366,34,0x2117,1
1,1644570383.030286,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xd77e,0x00,0,0,0,0,64,17,0x0f64,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0x59d2,1
1,1644570383.03129,218,218,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x9d9c,0x40,0,1,0,0,56,17,0x3453,208.67.222.222,192.168.0.103,204,0x00,443,58024,184,0xd7cb,0
1,1644570383.033509,1292,1292,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x89b0,0x00,0,0,0,0,64,17,0xd6a7,192.168.0.103,172.217.167.174,1278,0x00,61341,443,1258,0x48e0,1
1,1644570383.072428,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2758,172.217.167.174,192.168.0.103,1278,0x00,443,61341,1258,0x0a10,1
1,1644570383.073874,1292,1292,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x5d19,0x00,0,0,0,0,64,17,0x033f,192.168.0.103,172.217.167.174,1278,0x00,61341,443,1258,0xac79,1
1,1644570383.095508,113,113,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xadbc,142.250.67.196,192.168.0.103,99,0x00,443,55366,79,0x9264,1
1,1644570383.09582,78,78,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xe1aa,0x00,0,0,0,0,64,17,0x0535,192.168.0.103,142.250.67.196,64,0x00,55366,443,44,0x6206,1
1,1644570383.09629,68,68,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade9,142.250.67.196,192.168.0.103,54,0x00,443,55366,34,0x4f29,1
1,1644570383.106519,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xb5d1,0x00,0,0,0,0,64,17,0x3111,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0x3a77,1
1,1644570383.132385,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2758,172.217.167.174,192.168.0.103,1278,0x00,443,61341,1258,0x0868,1
1,1644570383.132386,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2758,172.217.167.174,192.168.0.103,1278,0x00,443,61341,1258,0x90fe,1
1,1644570383.132386,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2758,172.217.167.174,192.168.0.103,1278,0x00,443,61341,1258,0x3b5f,1
1,1644570383.132387,683,683,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x29b9,172.217.167.174,192.168.0.103,669,0x00,443,61341,649,0xd26f,1
1,1644570383.132665,83,83,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xdb09,0x00,0,0,0,0,64,17,0x8a07,192.168.0.103,172.217.167.174,69,0x00,61341,443,49,0xd9e1,1
1,1644570383.133015,83,83,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xe242,0x00,0,0,0,0,64,17,0x82ce,192.168.0.103,172.217.167.174,69,0x00,61341,443,49,0x0d30,1
1,1644570383.139459,125,125,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xf4ed,0x00,0,0,0,0,64,17,0x6ff9,192.168.0.103,172.217.167.174,111,0x00,61341,443,91,0xda7b,1
1,1644570383.139573,111,111,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x2efe,0x00,0,0,0,0,64,17,0x35f7,192.168.0.103,172.217.167.174,97,0x00,61341,443,77,0x1b2e,1
1,1644570383.139918,1288,1288,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x47de,0x00,0,0,0,0,64,17,0x187e,192.168.0.103,172.217.167.174,1274,0x00,61341,443,1254,0x1927,1
1,1644570383.139921,1288,1288,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x889b,0x00,0,0,0,0,64,17,0xd7c0,192.168.0.103,172.217.167.174,1274,0x00,61341,443,1254,0x554c,1
1,1644570383.139937,1151,1151,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xc05f,0x00,0,0,0,0,64,17,0xa085,192.168.0.103,172.217.167.174,1137,0x00,61341,443,1117,0x5c89,1
1,1644570383.141203,68,68,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade9,142.250.67.196,192.168.0.103,54,0x00,443,55366,34,0x1604,1
1,1644570383.158,818,818,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xaafb,142.250.67.196,192.168.0.103,804,0x00,443,55366,784,0x4785,1
1,1644570383.158,68,68,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade9,142.250.67.196,192.168.0.103,54,0x00,443,55366,34,0x3a65,1
1,1644570383.158295,78,78,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x9d6d,0x00,0,0,0,0,64,17,0x4972,192.168.0.103,142.250.67.196,64,0x00,55366,443,44,0x54cc,1
1,1644570383.167418,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x8f80,0x00,0,0,0,0,64,17,0x5762,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0x2ca7,1
1,1644570383.16891,457,457,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x5c77,0x00,0,0,0,0,64,17,0x88ed,192.168.0.103,142.250.67.196,443,0x00,55366,443,423,0x18bd,1
1,1644570383.169581,290,290,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2258,192.168.0.103,142.250.199.130,276,0x00,61208,443,32,0xc27a,0
1,1644570383.169861,105,105,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2311,192.168.0.103,142.250.199.130,91,0x00,61208,443,32,0xb4af,0
1,1644570383.171386,166,166,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x5ed6,0x00,0,0,0,0,64,17,0x87b1,192.168.0.103,142.250.67.196,152,0x00,55366,443,132,0xd8d2,1
1,1644570383.171708,78,78,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x6e67,192.168.0.103,157.245.109.76,64,0x00,62554,443,44,0xb57c,0
1,1644570383.172174,153,153,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xf8b6,0x00,0,0,0,0,64,17,0xeddd,192.168.0.103,142.250.67.196,139,0x00,55366,443,119,0x2b6f,1
1,1644570383.176653,665,665,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x29cb,172.217.167.174,192.168.0.103,651,0x00,443,61341,631,0x54eb,1
1,1644570383.176654,147,147,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2bd1,172.217.167.174,192.168.0.103,133,0x00,443,61341,113,0xd6c3,1
1,1644570383.176875,76,76,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xc888,0x00,0,0,0,0,64,17,0x9c8f,192.168.0.103,172.217.167.174,62,0x00,61341,443,42,0xb7be,1
1,1644570383.178686,67,67,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c21,172.217.167.174,192.168.0.103,53,0x00,443,61341,33,0xbaa2,1
1,1644570383.180332,69,69,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c1f,172.217.167.174,192.168.0.103,55,0x00,443,61341,35,0xbf94,1
1,1644570383.19886,74,74,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,54,6,0x786b,157.245.109.76,192.168.0.103,60,0x00,443,62554,40,0x9316,0
1,1644570383.198922,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x6e73,192.168.0.103,157.245.109.76,52,0x00,62554,443,32,0xb886,0
1,1644570383.199419,583,583,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x6c6c,192.168.0.103,157.245.109.76,569,0x02,62554,443,32,0x6a93,0
1,1644570383.200776,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x79be,0x00,0,0,0,0,121,6,0xaff9,142.250.199.130,192.168.0.103,52,0x80,443,61208,32,0xf33d,0
1,1644570383.200776,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x79bf,0x00,0,0,0,0,121,6,0xaff8,142.250.199.130,192.168.0.103,52,0x80,443,61208,32,0xf316,0
1,1644570383.201732,105,105,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x79c0,0x00,0,0,0,0,57,6,0xf050,142.250.199.130,192.168.0.103,91,0x00,443,61208,32,0x08fa,0
1,1644570383.201758,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2338,192.168.0.103,142.250.199.130,52,0x00,61208,443,32,0xebf7,0
1,1644570383.203444,68,68,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade9,142.250.67.196,192.168.0.103,54,0x00,443,55366,34,0x7530,1
1,1644570383.20503,71,71,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade6,142.250.67.196,192.168.0.103,57,0x00,443,55366,37,0xc92d,1
1,1644570383.20503,67,67,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c21,172.217.167.174,192.168.0.103,53,0x00,443,61341,33,0xffe0,1
1,1644570383.205952,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xbaa1,0x00,0,0,0,0,64,17,0xaa77,192.168.0.103,172.217.167.174,61,0x00,61341,443,41,0x7f2e,1
1,1644570383.207934,71,71,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade6,142.250.67.196,192.168.0.103,57,0x00,443,55366,37,0xda08,1
1,1644570383.209314,72,72,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade5,142.250.67.196,192.168.0.103,58,0x00,443,55366,38,0x0022,1
1,1644570383.210821,1287,1287,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa926,142.250.67.196,192.168.0.103,1273,0x00,443,55366,1253,0x37bf,1
1,1644570383.210822,589,589,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xabe0,142.250.67.196,192.168.0.103,575,0x00,443,55366,555,0xeca9,1
1,1644570383.210988,79,79,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x7b08,0x00,0,0,0,0,64,17,0x6bd6,192.168.0.103,142.250.67.196,65,0x00,55366,443,45,0x00d7,1
1,1644570383.220112,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x6b1d,0x00,0,0,0,0,64,17,0x7bc5,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0x94c7,1
1,1644570383.226986,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xad7e,0x40,0,1,0,0,54,6,0xcaf4,157.245.109.76,192.168.0.103,52,0x00,443,62554,32,0xbc75,0
1,1644570383.228727,310,310,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xad7f,0x40,0,1,0,0,54,6,0xc9fd,157.245.109.76,192.168.0.103,296,0x02,443,62554,32,0xfbd6,0
1,1644570383.22879,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x6e73,192.168.0.103,157.245.109.76,52,0x00,62554,443,32,0xb556,0
1,1644570383.229379,130,130,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x6e31,192.168.0.103,157.245.109.76,116,0x02,62554,443,32,0x4680,0
1,1644570383.229561,902,902,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x6b2d,192.168.0.103,157.245.109.76,888,0x02,62554,443,32,0xad52,0
1,1644570383.256786,68,68,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade9,142.250.67.196,192.168.0.103,54,0x00,443,55366,34,0xbd02,1
1,1644570383.256787,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xad80,0x40,0,1,0,0,54,6,0xcaf2,157.245.109.76,192.168.0.103,52,0x00,443,62554,32,0xbb05,0
1,1644570383.257519,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xad81,0x40,0,1,0,0,54,6,0xcaf1,157.245.109.76,192.168.0.103,52,0x00,443,62554,32,0xb7c6,0
